Width,Height,Elongation,Roundness,Complexity,Label
0.278,0.423728813559322,0.02240023702322844,0.9617908290731945,0.056179478371165076,clock
0.35,0.23486682808716708,0.0733433047149268,0.7886000295145883,0.14774198662896704,car
0.274,0.22518159806295399,0.027079100174068404,0.8728762842520411,0.047379964590545144,fish
0.426,0.37772397094430993,0.02650194289740667,0.8514398223858907,0.16528816425759058,house
0.16,0.6585956416464891,0.18509260489549392,0.43800843488854685,0.07103030943635547,tree
0.306,0.423728813559322,0.034588075171714534,0.7731349190340792,0.17667732473641096,bicycle
0.284,0.6174334140435835,0.13188542222290825,0.5829259046728759,0.2159712496366567,guitar
0.3,0.6198547215496368,0.7112405741197974,0.12050400286399558,0.07042253521126761,pencil
0.254,0.3559322033898305,0.014413466086932381,0.8252331397799687,0.11917659804983749,clock
0.542,0.2566585956416465,0.10078890446606216,0.6780135528613086,0.12086779589356024,car
0.464,0.2711864406779661,0.0911500471843606,0.659700023835532,0.09515630367571282,fish
0.544,0.5641646489104116,0.015682162332661717,0.8190586389869593,0.2293422825885897,house
0.546,0.6343825665859564,0.013164649136001924,0.9062658210976082,0.22767750971117512,tree
0.542,0.5012106537530266,0.03158652048792608,0.8379855533508529,0.1517321565415004,bicycle
0.584,0.4067796610169492,0.055870074162469315,0.7618248466764986,0.181090294109875,guitar
0.106,0.5447941888619855,0.21054457211634467,0.4304583449684658,0.04996961128874561,pencil
0.556,0.46973365617433416,0.02825503945555915,0.9593549012294895,0.13693417540892636,clock
0.652,0.29782082324455206,0.12014323704863661,0.6350209477167926,0.17387627830774516,car
0.51,0.5932203389830508,0.015895880157274146,0.9137391140005832,0.13098855798958856,fish
0.44,0.6900726392251816,0.024117951027084295,0.809594688866135,0.12514864043548343,house
0.538,0.8232445520581114,0.018451665728935786,0.8995422994484821,0.19298152894855058,tree
0.616,0.46973365617433416,0.03926349638629649,0.8396093367545635,0.2172132230531406,bicycle
0.574,0.6416464891041163,0.14851531151879926,0.5718665791318714,0.2979414951245937,guitar
0.48,0.6077481840193705,0.32241316117957414,0.344891005148924,0.1422720186031763,pencil
0.504,0.5569007263922519,0.007442196650127571,0.9753538572370907,0.14634146341463414,clock
0.44,0.14285714285714285,0.16228275235025572,0.5554740763047373,0.09555267817033533,car
0.412,0.18401937046004843,0.12633104757909142,0.6143100833611919,0.07972412335174273,fish
0.422,0.3922518159806295,0.01807767143544865,0.8839317833837177,0.16822133551779722,house
0.678,0.7627118644067796,0.004637443627296517,0.805989315134381,0.266680759982031,tree
0.604,0.32929782082324455,0.08058250474294255,0.7825851493568212,0.20135824326823984,bicycle
0.678,0.23002421307506055,0.15993048912172042,0.5228273554599384,0.21071268134133128,guitar
0.294,0.8087167070217918,0.43697674896743793,0.25465380730185416,0.15535237692571943,pencil
0.164,0.20581113801452786,0.006067881130490639,0.9082574009063357,0.026583516106016964,clock
0.58,0.288135593220339,0.09347646480950604,0.7028123489386932,0.22263034114631503,car
0.464,0.41646489104116224,0.04467999644021208,0.7574852435429347,0.1756467510503924,fish
0.484,0.5690072639225182,0.023848694270265803,0.9123621706288653,0.3428903628147874,house
0.534,0.7578692493946732,0.01302550742961519,0.825218028102582,0.3033850381840763,tree
0.486,0.32929782082324455,0.04903602964116038,0.7812476373371432,0.3014824406098882,bicycle
0.576,0.5472154963680388,0.10496455696310225,0.5698185796776299,0.2521206035462305,guitar
0.348,0.6368038740920097,0.5802670275926237,0.15453306373225897,0.1473720371006527,pencil
0.188,0.2106537530266344,0,0.991174695520409,0.020505773855138333,clock
0.49,0.24939467312348668,0.08531554121321434,0.7532074700897019,0.1631213170203208,car
0.616,0.4576271186440678,0.05221497604306013,0.7638922576266411,0.12562428982903046,fish
0.392,0.5520581113801453,0.014648517453589624,0.8634497180475744,0.2252199878445155,house
0.66,0.8595641646489104,0.010839053374338081,0.8511122504548921,0.31633327167507863,tree
0.436,0.2736077481840194,0.05804649568818492,0.7960478625909062,0.2631662394630447,bicycle
0.478,0.6029055690072639,0.1356549557746902,0.5595187872976467,0.21213962952197235,guitar
0.36,0.4406779661016949,0.27769263878560213,0.3874754487865314,0.07245725761699653,pencil
0.332,0.7360774818401937,0.06323665995399055,0.7430649443307472,0.2347858256480723,clock
0.54,0.12590799031476999,0.22831207368388864,0.4278500814279867,0.0906376344370161,car
0.376,0.14043583535108958,0.12443803025210132,0.6512958170758658,0.054276880796976984,fish
0.26,0.5108958837772397,0.04939987603903607,0.7485966967347744,0.12335174272652802,house
0.32,0.8038740920096852,0.08231884897965078,0.7312403499387462,0.1759110007134741,tree
0.516,0.324455205811138,0.06344562387462438,0.7720090580337261,0.20999920725101076,bicycle
0.266,0.6973365617433414,0.08657523376804031,0.6520532117724855,0.15485030256586424,guitar
0.57,0.6029055690072639,0.4806464180159911,0.17602617515649624,0.09275163174166953,pencil
0.51,0.3583535108958838,0.04877251740587528,0.6975790258448742,0.12794968686414926,clock
0.718,0.28329297820823246,0.13485475459524437,0.6183142589195675,0.20825515947467166,car
0.606,0.4406779661016949,0.05316317512427315,0.7645175190178579,0.11061490896599106,fish
0.764,0.8280871670702179,0.01096502503400299,0.8028725165582835,0.23187907935417382,house
0.764,0.6707021791767555,0.02786820286308398,0.7651223041274752,0.15490315249848055,tree
0.696,0.4552058111380145,0.06145684602295394,0.7957647356322782,0.3598551911846312,bicycle
0.66,0.7554479418886199,0.1259566794496719,0.5738579543844379,0.2704859551304072,guitar
0.412,0.6852300242130751,0.34197620047437616,0.34971538705948335,0.09639827709219671,pencil
0.5,0.5907990314769975,0.0004839325719969149,0.9869588169093528,0.21327590307322358,clock
0.336,0.20581113801452786,0.06140925135638336,0.7863583522314742,0.09074333430224876,car
0.424,0.2711864406779661,0.06393182819043941,0.761653645026993,0.08709668895172158,fish
0.552,0.784503631961259,0.01394792382282225,0.8481642289987028,0.2784662949554739,house
0.518,0.7142857142857143,0.012450898378267877,0.8317803604197156,0.13844039848849193,tree
0.55,0.38256658595641646,0.060754032047112626,0.7471092117899559,0.15828554818592605,bicycle
0.28,0.47699757869249393,0.1058624443037272,0.6163847729339141,0.14145284464762306,guitar
0.294,0.5060532687651331,0.27716323197896137,0.3972461140653187,0.11354808022619771,pencil
0.266,0.3801452784503632,0.01832237483764657,0.9617386566694337,0.11777607483550459,clock
0.52,0.16464891041162227,0.16672239335761016,0.5373228676949507,0.06503184208440134,car
0.502,0.14769975786924938,0.17574621339749413,0.5340078899176397,0.07377850593240494,fish
0.634,0.6222760290556901,0.006247760451733798,0.8508056725952398,0.1751446766905372,house
0.512,0.6682808716707022,0.01266174680962817,0.8437493199337421,0.11996934703908252,tree
0.442,0.162227602905569,0.13077868353393507,0.6342900608471098,0.07687022699046059,bicycle
0.556,0.0847457627118644,0.3358526235860386,0.33988410126924085,0.06172872129588035,guitar
0.018,0.4576271186440678,0.595616231723187,0.1581443220880348,0.06608884073672806,pencil
0.52,0.7167070217917676,0.11364143196503361,0.5856412292807505,0.23127130512908595,guitar
0.478,0.559322033898305,0.3350459006460472,0.31038836089986094,0.15606585101603995,pencil
0.438,0.513317191283293,0.006304258383622363,0.988701954912572,0.078350025103718,clock
0.67,0.4745762711864407,0.05080026982891576,0.8164567191271994,0.20936500805961472,car
0.362,0.29539951573849876,0.028553967485365803,0.8677839624941174,0.14832333588774674,fish
0.414,0.5302663438256658,0.007236776706965836,0.8524365450815352,0.2656237613297043,house
0.596,0.7142857142857143,0.0018147963062986625,0.854794916326369,0.24345321459715139,tree
0.546,0.549636803874092,0.01622636483386207,0.8051850724886037,0.2446159131147108,bicycle
0.352,0.576271186440678,0.13716981238628745,0.5469363073442609,0.12958803477525566,guitar
0.174,0.36561743341404357,0.28334780694972295,0.3709323618455787,0.057764976349655155,pencil
0.548,0.7094430992736077,0.004529178102577242,0.9911784333302112,0.19158100573421769,clock
0.544,0.36077481840193704,0.05685711140771001,0.8451829837924497,0.160795919985202,car
0.556,0.3196125907990315,0.07677672955793169,0.7767213985617906,0.1386253732526491,fish
0.552,0.45036319612590797,0.031622538720815004,0.8579486316934234,0.16758713632640118,house
0.63,0.7409200968523002,0.0012111598813310668,0.9235229703528754,0.13962952197235948,tree
0.54,0.5254237288135594,0.003579709456862036,0.8916383840250095,0.16489178976296806,bicycle
0.772,0.774818401937046,0.16809638187625736,0.5628814478327171,0.23417805142298442,guitar
0.618,0.6440677966101694,0.3425037365894543,0.31659203523674934,0.12047142139893771,pencil
0.486,0.5980629539951574,0.00009397132987074831,0.9803900009266697,0.13378960441825435,clock
0.434,0.28329297820823246,0.05754046763633251,0.8086427601732057,0.06508469201701768,car
0.432,0.30024213075060535,0.044359213393930404,0.7778626976976347,0.06730438918690379,fish
0.48,0.5544794188861986,0.0019563482687626403,0.8857768633239342,0.14594508892001162,house
0.648,0.8426150121065376,0.007708335867592286,0.8783972225730895,0.6740216156224401,tree
0.63,0.5036319612590799,0.03771838927361167,0.8452280471693536,0.3181565943503422,bicycle
0.306,0.8692493946731235,0.10520666346425132,0.612902978731172,0.24823613349892978,guitar
0.032,0.7796610169491526,0.8356109606983266,0.05456173590872573,0.05718362709087546,pencil
0.454,0.6343825665859564,0.011351329499572002,0.9740093935144103,0.12369526728853421,clock
0.566,0.2469733656174334,0.11133522659856393,0.6796738254818159,0.08936923605422403,car
0.606,0.30024213075060535,0.09897840313993042,0.7192510487339693,0.10517136590650847,fish
0.608,0.6537530266343826,0.018589190022050603,0.8826379590613069,0.20746241048542663,house
0.58,0.8523002421307506,0.04931941809084058,0.8601687686483843,0.14203419390640276,tree
0.554,0.3486682808716707,0.06346149104970882,0.7725450673767352,0.20167534286393785,bicycle
0.726,0.774818401937046,0.1018176242657403,0.6937916656284452,0.2919430277726396,guitar
0.212,0.6924939467312349,0.19543399643838677,0.474205696006372,0.10850091166133763,pencil
0.506,0.6828087167070218,0.004338668759314934,0.9808958637038447,0.16063737018735302,clock
0.312,0.18401937046004843,0.06363614410673728,0.7927649808994699,0.0792484739581957,car
0.26,0.18159806295399517,0.03900139026889799,0.6878161985873522,0.028063314219274372,fish
0.282,0.38498789346246975,0.01212843595084029,0.8113089570732376,0.11196258224770764,house
0.366,0.4721549636803874,0.004143087844609295,0.8611958483030966,0.0657188912084137,tree
0.172,0.13075060532687652,0.04057784103057084,0.8439357437842369,0.04492244272388553,bicycle
0.514,0.5012106537530266,0.07943028335453477,0.7078456355254716,0.23967444441508337,guitar
0.166,0.1016949152542373,0.20370646201703943,0.47821215515573606,0.01035858679280184,pencil
0.36,0.3486682808716707,0.013827588715594813,0.9684434970651802,0.09164178315672647,clock
0.368,0.11864406779661017,0.16587337457482226,0.55100470279265,0.07541685384351135,car
0.458,0.2469733656174334,0.198253932028974,0.5209908307369648,0.06199297095896203,fish
0.35,0.4116222760290557,0.0028482331472217933,0.8575313662833949,0.08855006209867082,house
0.354,0.559322033898305,0.03388569661844273,0.7955290843657622,0.06645879026504241,tree
0.47,0.36561743341404357,0.045884226101565485,0.7809973326225188,0.14792696139312422,bicycle
0.3,0.8232445520581114,0.0857580978525892,0.6592382180701271,0.14750416193219354,guitar
0.07,0.5399515738498789,0.5856348107872686,0.1357418441195543,0.040905847845043995,pencil
0.444,0.4939467312348668,0.005274043446982371,0.9925106231534847,0.07985624818328356,clock
0.258,0.16707021791767554,0.046774209033754156,0.8595520152144991,0.04375974420632614,car
0.27,0.1791767554479419,0.04391338887371928,0.6928920137416801,0.03498665539201438,fish
0.24,0.2542372881355932,0.004976739904104169,0.8589326994238422,0.0907961842348651,house
0.184,0.26634382566585957,0.03285932012085705,0.8862276052616194,0.03104933541209735,tree
0.242,0.2736077481840194,0.0018168424306750591,0.8760820987471496,0.06542821657902387,bicycle
0.482,0.13801452784503632,0.19132822164259722,0.49594046498468,0.08532621620907434,guitar
0.052,0.34382566585956414,0.23406434773015608,0.4670967530722851,0.02314827048595513,pencil
0.23,0.23728813559322035,0.006580813096336088,0.9629657645053374,0.03855402584361705,clock
0.63,0.3583535108958838,0.07476596371417224,0.7805992294935229,0.253151177232249,car
0.442,0.22518159806295399,0.13135146861852168,0.6109347290360355,0.11917659804983749,fish
0.688,0.6513317191283293,0.018141211698303468,0.7793717369665795,0.34146341463414637,house
0.562,0.6343825665859564,0.0029726724490140573,0.9127052409617162,0.17464260233068202,tree
0.544,0.36803874092009686,0.05239176548516257,0.8233225174149843,0.19646962450122876,bicycle
0.69,0.4721549636803874,0.08531965913303104,0.72804994932034,0.27986681816980685,guitar
0.308,0.49878934624697335,0.2713582854931544,0.41621194844509496,0.07502047934888884,pencil
0.358,0.7167070217917676,0.04932621262083987,0.7853258590984585,0.25814549586449276,clock
0.49,0.27602905569007263,0.0733166528967813,0.7857982761125462,0.09653040192373755,car
0.398,0.26634382566585957,0.07024903731742858,0.7864469765510487,0.0614380466664905,fish
0.74,0.8062953995157385,0.006834014659633585,0.8544374302050258,0.2789155193827128,house
0.388,0.6198547215496368,0.03368851409785625,0.8499059015140721,0.0846127421187538,tree
0.674,0.6440677966101694,0.05956739933908902,0.7590394356899836,0.18582036307903707,bicycle
0.438,0.7360774818401937,0.24151397656912485,0.4104982103772997,0.20043336944745396,guitar
0.068,0.4794188861985472,0.27314404629643413,0.3948080373806641,0.04175144676690537,pencil
0.326,0.48668280871670705,0.02182794138554049,0.939025582387745,0.0825515947467167,clock
0.354,0.5278450363196125,0.10762852663534597,0.6062962588281261,0.06981476098617974,fish
0.332,0.559322033898305,0.02675213275000465,0.8274466623507738,0.28306423909309514,house
0.496,0.7651331719128329,0.02158377680120587,0.8684368718373625,0.11558280263192665,tree
0.568,0.5351089588377724,0.02695518395281104,0.7077182790865112,0.10966361017889702,bicycle
0.556,0.7530266343825666,0.07541103197569167,0.6969457519160335,0.24215839124805116,guitar
0.418,0.7506053268765133,0.3892409671260095,0.27798088243705277,0.08429564252305578,pencil
0.51,0.6174334140435835,0.002056807635644535,0.9764427835454984,0.11928229791507015,clock
0.556,0.39951573849878935,0.049727185060681585,0.8498435874679371,0.1303015088655762,car
0.396,0.35108958837772397,0.021802860532265878,0.6543980140338338,0.05369553153819729,fish
0.61,0.7191283292978208,0.006795118011726017,0.8538641300023893,0.1824115424252834,house
0.522,0.7651331719128329,0.014777524288752867,0.7677444689629294,0.10342731813016938,tree
0.298,0.13559322033898305,0.09017500696071197,0.7453184729711775,0.04870121290595354,bicycle
0.55,0.4261501210653753,0.047957700648026284,0.7081285627004652,0.06857278756969584,guitar
0.006,0.43825665859564167,0.7753236903235969,0.029012846228360905,0.015167930660888408,pencil
0.248,0.39951573849878935,0.03574425324699788,0.8702620872029039,0.05094733504214782,clock
0.658,0.33171912832929784,0.09464061555942654,0.7150910815686667,0.15228708083397194,car
0.598,0.23486682808716708,0.17477389987197836,0.5072135670968817,0.07177020849298417,fish
0.344,0.784503631961259,0.08099699328947717,0.7480231723341004,0.19591470020875723,house
0.336,0.6949152542372882,0.04710388222734002,0.7332080649716785,0.0778479507438628,tree
0.326,0.19612590799031476,0.07667315107919569,0.6853346939088725,0.05335200697619111,bicycle
0.61,0.22760290556900725,0.139910571358203,0.4560684718627441,0.06339349417329493,guitar
0.516,0.20823244552058112,0.24354472116266018,0.28937676129930257,0.04114367254181751,pencil
0.344,0.37530266343825663,0.006957071265060965,0.9813705642919391,0.05850487540628386,clock
0.302,0.21307506053268765,0.04017260318988591,0.8619013559587815,0.05031313585075179,car
0.224,0.08958837772397095,0.09723859772153572,0.636854609545931,0.022091271833628412,fish
0.196,0.3559322033898305,0.033449370490485644,0.7014674000719936,0.06455619269085432,house
0.37,0.46246973365617433,0.005150059204247104,0.8407206375438416,0.09634542715958037,tree
0.46,0.36561743341404357,0.0393514877453152,0.7660185383090103,0.07348783130301509,bicycle
0.182,0.5932203389830508,0.12012375079290047,0.6102668114599349,0.09703247628359274,guitar
0.088,0.5036319612590799,0.22693933962715013,0.44307829371242646,0.08870861189651984,pencil
0.554,0.6658595641646489,0.00197601819352215,0.9338591112395244,0.14182279417593743,clock
0.688,0.43825665859564167,0.03423765425443847,0.7512074985677842,0.16470681499881087,car
0.476,0.1694915254237288,0.14449212711072268,0.5224541063635738,0.08345004360119442,fish
0.27,0.5254237288135594,0.04955764143326544,0.7154527276490927,0.09230240731443068,house
0.748,0.648910411622276,0.02720381447450674,0.7547274444394508,0.13569220199244245,tree
0.606,0.4721549636803874,0.03973970065405055,0.7959696295487885,0.14536373966123192,bicycle
0.682,0.2639225181598063,0.1469537174163251,0.5350083963574486,0.15160003170995956,guitar
0.446,0.3196125907990315,0.4533885342778505,0.2499201069420903,0.05855772533890019,pencil
0.37,0.46246973365617433,0.0030509948326423162,0.9721666147017769,0.06896916206431837,clock
0.364,0.1089588377723971,0.15413843794431592,0.5623889642511312,0.056126628438548744,car
0.262,0.09200968523002422,0.12945164285977664,0.623773506597434,0.054593980392675,fish
0.328,0.3559322033898305,0.008584955416691404,0.8667618836560121,0.11695690087995138,house
0.46,0.513317191283293,0.004892196512177786,0.906130691948668,0.09687392648574374,tree
0.336,0.1864406779661017,0.07223656306357176,0.7390263126952373,0.05020743598551912,bicycle
0.142,0.5520581113801453,0.18365879506315835,0.4951012444493243,0.1251750654017916,guitar
0.158,0.13075060532687652,0.8075779784262508,0.07692327424404898,0.006579816610733822,pencil
0.254,0.29782082324455206,0.001670514093685321,0.9654546546326641,0.0464286658034511,clock
0.566,0.2324455205811138,0.12597284329635622,0.6295325899058765,0.07454482995534181,car
0.504,0.25181598062953997,0.09779632019584196,0.6948207550291955,0.09687392648574374,fish
0.35,0.48668280871670705,0.008465929023801392,0.8553749896276135,0.13725127500462436,house
0.31,0.43099273607748184,0.010748202910496196,0.8748314169654667,0.0827894194434902,tree
0.336,0.17191283292978207,0.09331452196216763,0.5943362498868515,0.048067013714557516,bicycle
0.29,0.12590799031476999,0.2163321679809352,0.41814660949574695,0.03807837645007003,guitar
0.006,0.3220338983050847,0.5741586247261232,0.1534734164042081,0.011679835108210237,pencil
0.354,0.36077481840193704,0.41153956744548825,0.21293051989184691,0.04666649050022461,clock
0.678,0.44552058111380144,0.0820142226482298,0.7499632269019784,0.14462384060460323,car
0.522,0.4745762711864407,0.025941470982907226,0.8370662423200295,0.12308749306344634,fish
0.426,0.34382566585956414,0.03764382921932899,0.8405111647525239,0.11254393150648732,house
0.554,0.7506053268765133,0.016849984130432365,0.9060785476318808,0.12390666701899955,tree
0.608,0.4188861985472155,0.05557328261357311,0.8114295217668139,0.1871944613270618,bicycle
0.42,0.6101694915254238,0.10336216534202905,0.6392816185720808,0.1482704859551304,guitar
0.448,0.6198547215496368,0.4216332413313266,0.2655888583911706,0.13402742911502788,pencil
0.498,0.648910411622276,0.013723770340274716,0.9741449656251148,0.14380466664905003,clock
0.712,0.48426150121065376,0.045382832316715235,0.7843633205684499,0.22434796395634596,car
0.548,0.37772397094430993,0.053909415378216925,0.8081347118162417,0.15323837962106598,fish
0.524,0.7457627118644068,0.014785956640030427,0.8541335218582143,0.2760351980551225,house
0.552,0.7336561743341404,0.04118783332749331,0.8624168359972051,0.14253626826625795,tree
0.524,0.5375302663438256,0.008579637334741054,0.8461108651940545,0.14930105964114895,bicycle
0.602,0.6416464891041163,0.09050685043648649,0.702175822842001,0.20907433343022488,guitar
0.424,0.6707021791767555,0.24125002845760057,0.4454784988762784,0.13397457918241154,pencil
0.448,0.5351089588377724,0.0003283051115478053,0.9658983070011575,0.11798747456596993,clock
0.638,0.47699757869249393,0.044688530786607554,0.8489057910110059,0.1852125888539492,car
0.548,0.4552058111380145,0.0329637898196976,0.849245741013943,0.24398171392331475,fish
0.572,0.6077481840193705,0.00824868414837598,0.815375635121574,0.24059931823586925,house
0.436,0.9031476997578692,0.05512696509161542,0.8040847391427665,0.1468699627407975,tree
0.598,0.5932203389830508,0.014125880296763841,0.8503054046602759,0.15207568110350658,bicycle
0.652,0.6174334140435835,0.09657640525562361,0.6899727645158887,0.20415928969690564,guitar
0.53,0.6731234866828087,0.4496180538337242,0.21723303177813413,0.14689638770710567,pencil
0.574,0.6537530266343826,0.0013160287262592156,0.9870527142311224,0.16563168881959675,clock
0.574,0.2857142857142857,0.09256653624531648,0.7295507735983563,0.10120762096028328,car
0.496,0.23486682808716708,0.10913722275985482,0.6658524047697378,0.06986761091879608,fish
0.314,0.46246973365617433,0.01841924842210333,0.8104624744907267,0.11153978278677695,house
0.744,0.6997578692493946,0.019785633701266424,0.7546575699915994,0.18951985836218058,tree
0.464,0.2736077481840194,0.06557586697172553,0.7982404638167043,0.10884443622334382,bicycle
0.442,0.576271186440678,0.08536369284083072,0.701476511599109,0.16935760906904843,guitar
0.444,0.5932203389830508,0.3983374695244553,0.25956832803263236,0.08566974077108051,pencil
0.426,0.5351089588377724,0.005215797279410486,0.9709005345583281,0.07660597732737891,clock
0.606,0.33171912832929784,0.09440673499164849,0.7013603024202527,0.0927780567079777,car
0.506,0.2736077481840194,0.09098081382031141,0.6869943992248851,0.071426683930978,fish
0.542,0.4358353510895884,0.026929185335634938,0.8134947330263669,0.10165684538752214,house
0.558,0.7651331719128329,0.005568726833938406,0.8590821007307441,0.18700948656290464,tree
0.488,0.3922518159806295,0.04712571036552103,0.798855066915141,0.11989007214015802,bicycle
0.444,0.7796610169491526,0.11331496419740719,0.6379661174457965,0.12808181169569008,guitar
0.386,0.612590799031477,0.2813961983979044,0.408044584189916,0.07470337975319082,pencil
0.318,0.35108958837772397,0.007263143233044265,0.9874586722342986,0.05639087810163042,clock
0.21,0.23728813559322035,0.0024869100618711273,0.9141845705777623,0.04843696324287187,car
0.152,0.05084745762711865,0.09336542937234948,0.698952734548624,0.008640963982770922,fish
0.222,0.3341404358353511,0.02100774224102868,0.7370294149433896,0.09409930502338609,house
0.658,0.585956416464891,0.05160641454916396,0.7274172440272475,0.39249002457521864,tree
0.254,0.24939467312348668,0.0050176808892868074,0.9017114308536422,0.10067912163411992,bicycle
0.16,0.6585956416464891,0.17470904377144486,0.48567146119020954,0.1394709721745105,guitar
0.038,0.3341404358353511,0.4541774539409576,0.22867509365377406,0.023253970351187803,pencil
0.294,0.3922518159806295,0.008732422568668921,0.880571878702541,0.10348016806278572,clock
0.38,0.32929782082324455,0.02353778872884487,0.8669848406939503,0.06984118595248791,car
0.334,0.1791767554479419,0.06989485515772742,0.6670222182426424,0.04140792220489919,fish
0.296,0.5157384987893463,0.03758915004060689,0.7938976876852244,0.11058848399968291,house
0.496,0.7699757869249395,0.025252271757474378,0.8161133011138161,0.12020717173585603,tree
0.426,0.3801452784503632,0.022887705919626085,0.7841601203052251,0.0929366065058267,bicycle
0.232,0.7360774818401937,0.14002865875090886,0.5588041556354756,0.15374045398092118,guitar
0.174,0.42857142857142855,0.3046234848986807,0.3564904343114983,0.029278862669450095,pencil
0.454,0.5641646489104116,0.004553765393670319,0.9722574858277122,0.12374811722115055,clock
0.424,0.22276029055690072,0.08398916108934265,0.731094142827308,0.09053193457178342,car
0.328,0.22518159806295399,0.04110641563760372,0.6940453740760478,0.06048674787939645,fish
0.338,0.32929782082324455,0.009099346340662904,0.8114840106809668,0.06236292048727638,house
0.376,0.5447941888619855,0.017872864860953026,0.846733030051465,0.0777686758449383,tree
0.308,0.2542372881355932,0.026417657228856885,0.781896264156061,0.09441640461908411,bicycle
0.456,0.6779661016949152,0.15211417958003445,0.5158094882079747,0.22862880849826916,guitar
0.366,0.41404358353510895,0.6951017695966476,0.11770683927444209,0.05345770684142378,pencil
0.302,0.33171912832929784,0.0018451800573943966,0.9697635547913787,0.04788203895040034,clock
0.458,0.2639225181598063,0.06816625565621467,0.7617219388957805,0.1278175620326084,car
0.288,0.14769975786924938,0.06771474017683417,0.6543594230800641,0.04037734851888064,fish
0.32,0.5665859564164649,0.03955223389799509,0.7875281237183255,0.14190206907486194,house
0.4,0.48668280871670705,0.002949179202432096,0.8612362249765135,0.16441614036942104,tree
0.3,0.18159806295399517,0.06685094114323378,0.7481049480499424,0.04368046930740163,bicycle
0.148,0.5181598062953995,0.12907262347449527,0.4942685595848826,0.061253071902333325,guitar
0.006,0.19854721549636803,0.41255338336965514,0.21596693368943112,0,pencil
0.258,0.3414043583535109,0.0001641261947439386,0.9803239942387312,0.044182543667256824,clock
0.608,0.36561743341404357,0.06716949196559464,0.7866311804639959,0.1771265491636498,car
0.632,0.2324455205811138,0.1395834804581294,0.5100774361990061,0.09423142985492694,fish
0.63,0.5036319612590799,0.03447092574271286,0.8318008433370452,0.36043654044341095,house
0.538,0.7651331719128329,0.012230114013930659,0.8615226032190544,0.13851967338741644,tree
0.754,0.5956416464891041,0.03757100384916189,0.814377334154085,0.4884126522738684,bicycle
0.72,0.8256658595641646,0.1557766881493098,0.446382207589764,0.2811352165525989,guitar
0.302,0.4576271186440678,0.4807376444275145,0.20412495866351768,0.05039241074967629,pencil
0.346,0.4188861985472155,0.002949179202432096,0.9841018164053783,0.112491081573871,clock
0.668,0.4043583535108959,0.06390302125389646,0.7552229719507146,0.3326110509209101,car
0.542,0.4552058111380145,0.029303962468768128,0.805381123938003,0.1510715323837962,fish
0.686,0.7990314769975787,0.00651072463531672,0.8453413285505045,0.29627672224717916,house
0.58,0.87409200968523,0.02789463450541713,0.8871090616510605,0.1684855851808789,tree
0.6,0.4552058111380145,0.0396063208040772,0.8727212628876171,0.39185582538382263,bicycle
0.546,0.6924939467312349,0.1499263481042203,0.5754388430382719,0.29854926934968157,guitar
0.428,0.7627118644067796,0.49283726625946367,0.2162093439964095,0.18801363528261503,pencil
0.466,0.5569007263922519,0.0085924241263789,0.9926753625193334,0.24289829030467985,clock
0.552,0.23728813559322035,0.13530389053817288,0.6035631916110824,0.14536373966123192,car
0.646,0.3486682808716707,0.0843711629040017,0.5746593871886885,0.11724757550934123,fish
0.342,0.6464891041162227,0.044543477032069366,0.8000010205483992,0.24860608302724413,house
0.514,0.7820823244552058,0.020642045930558264,0.8532567855295953,0.13505800280104643,tree
0.602,0.3801452784503632,0.06054098245268767,0.783882628890536,0.21967074491980024,bicycle
0.684,0.2566585956416465,0.14135484502819906,0.49442435626397874,0.1491160848769918,guitar
0.348,0.5084745762711864,0.49525553021854907,0.19150624545876244,0.049626086726739425,pencil
0.606,0.6561743341404358,0.012998583294241124,0.976876568128308,0.21562772507465053,clock
0.222,0.387409200968523,0.032595362635794524,0.6573748260524884,0.04159289696905637,fish
0.208,0.4043583535108959,0.04646061701965588,0.753966409352598,0.0464286658034511,house
0.296,0.5520581113801453,0.04689801136818218,0.7412404276695198,0.06252147028512539,tree
0.312,0.19854721549636803,0.050810144544758754,0.7518913311556042,0.07140025896466982,bicycle
0.512,0.1937046004842615,0.13265653723766205,0.5331076978721363,0.05853130037259203,guitar
0.03,0.3341404358353511,0.3765639548499541,0.2574307984423929,0.01202335967021642,pencil
0.69,0.22033898305084745,0.17617115303496012,0.5337802034956991,0.13899532278096347,car
0.576,0.31476997578692495,0.07858695168833774,0.7384418842428779,0.10017704727426473,fish
0.444,0.5084745762711864,0.05001627984890613,0.8171354373359706,0.1440689163121317,house
0.652,0.8523002421307506,0.007501357488987274,0.859525250398968,0.18032397008693815,tree
0.52,0.3075060532687651,0.07026497797807213,0.8037693384765997,0.1922416298919219,bicycle
0.628,0.801452784503632,0.15962229430442978,0.5210866026676464,0.1866131120682821,guitar
0.424,0.4939467312348668,0.6165717286145797,0.12192074880256425,0.06220437068942737,pencil
0.326,0.3728813559322034,0.004887449054735825,0.9897930270731878,0.07002616071664508,clock
0.654,0.2687651331719128,0.16230096352788795,0.5089777744131723,0.11423512935021007,car
0.496,0.23728813559322035,0.09496769819979355,0.6097988941907252,0.1201543218032397,fish
0.54,0.648910411622276,0.002868500046803782,0.9149304808138657,0.25600507359353114,house
0.618,0.7094430992736077,0.0009883243432064006,0.8984518332679051,0.2812937663504479,tree
